Entry	Entry name	Protein names	Gene names  (primary )	Status
W1F839	W1F839_ECOLX	Uncharacterized acetyltransferase YjgM (EC 2.3.1.-)		unreviewed
W1EV43	W1EV43_ECOLX	Acetyltransferase YpeA (EC 2.3.1.-)	ypeA	unreviewed
W1EZ03	W1EZ03_ECOLX	Alpha-fimbriae major subunit		unreviewed
W1EVG0	W1EVG0_ECOLX	Outer-membrane protein yhbX		unreviewed
W1F159	W1F159_ECOLX	Transposase		unreviewed
W1F7S9	W1F7S9_ECOLX	AICAR transformylase (EC 2.1.2.3) (EC 3.5.4.10) (IMP synthase) (Inosinicase) (Phosphoribosylaminoimidazolecarboxamide formyltransferase)		unreviewed
W1EZ52	W1EZ52_ECOLX	Uncharacterized protein		unreviewed
W1F7T5	W1F7T5_ECOLX	Phage portal protein		unreviewed
W1F4H8	W1F4H8_ECOLX	COG2801: Transposase and inactivated derivatives		unreviewed
W1EX14	W1EX14_ECOLX	PTS system, arbutin-, cellobiose-, and salicin-specific IIBC component (EC 2.7.1.69)		unreviewed
W1F3A4	W1F3A4_ECOLX	Probable ECA polymerase	wzyE	unreviewed
W1F1G9	W1F1G9_ECOLX	2-methylcitrate dehydratase (EC 4.2.1.79)		unreviewed
W1ET43	W1ET43_ECOLX	Protein FixC		unreviewed
W1F6H6	W1F6H6_ECOLX	UPF0076 protein YjgH		unreviewed
W1F9I3	W1F9I3_ECOLX	ABC-type multidrug transport system, permease component		unreviewed
W1EYY8	W1EYY8_ECOLX	Uncharacterized protein		unreviewed
W1EVJ8	W1EVJ8_ECOLX	Peptidoglycan lytic exotransglycosylase (EC 4.2.2.n1)		unreviewed
W1F4K9	W1F4K9_ECOLX	Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8)		unreviewed
W1F098	W1F098_ECOLX	EIIAB-Man (EC 2.7.1.191) (EIII-Man) (Mannose-specific phosphotransferase enzyme IIA component) (Mannose-specific phosphotransferase enzyme IIB component) (PTS system mannose-specific EIIA component) (PTS system mannose-specific EIIAB component) (PTS system mannose-specific EIIB component)		unreviewed
W1F9W0	W1F9W0_ECOLX	Phage tail fiber protein		unreviewed
W1EUC5	W1EUC5_ECOLX	Uncharacterized protein		unreviewed
W1F077	W1F077_ECOLX	Uncharacterized protein		unreviewed
W1F5A8	W1F5A8_ECOLX	Type 1 fimbrae adaptor subunit FimF		unreviewed
W1F1D2	W1F1D2_ECOLX	Glutaminase (EC 3.5.1.2)	glsA	unreviewed
W1EW65	W1EW65_ECOLX	FIG003145: Surface protein		unreviewed
W1EQR5	W1EQR5_ECOLX	Surface composition regulator	glgS	unreviewed
W1ETV3	W1ETV3_ECOLX	HTH cro/C1-type domain-containing protein		unreviewed
W1F4N9	W1F4N9_ECOLX	L-aspartate oxidase (Quinolinate synthase B)		unreviewed
W1F1N3	W1F1N3_ECOLX	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)		unreviewed
W1F5N1	W1F5N1_ECOLX	Transcriptional regulator RutR of pyrimidine catabolism (TetR family)		unreviewed
W1F1H9	W1F1H9_ECOLX	Glyoxylate carboligase (EC 4.1.1.47)		unreviewed
W1F1J9	W1F1J9_ECOLX	FUSC-like domain-containing protein		unreviewed
W1EQS4	W1EQS4_ECOLX	Glycerol-3-phosphate acyltransferase (G3P acyltransferase) (GPAT) (EC 2.3.1.15) (EC 2.3.1.n5) (Lysophosphatidic acid synthase) (LPA synthase)	plsY	unreviewed
W1EV88	W1EV88_ECOLX	Putative receptor		unreviewed
W1EX04	W1EX04_ECOLX	Putative fluoride ion transporter CrcB	crcB	unreviewed
W1F603	W1F603_ECOLX	UPF0114 protein YqhA	yqhA	unreviewed
W1ES74	W1ES74_ECOLX	Uracil-DNA glycosylase (EC 3.2.2.27)		unreviewed
W1ESA4	W1ESA4_ECOLX	Cytoplasmic alpha-amylase (EC 3.2.1.1)		unreviewed
W1EY89	W1EY89_ECOLX	L-ribulose-5-phosphate 3-epimerase UlaE (L-ascorbate utilization protein E) (EC 5.1.3.22)		unreviewed
W1EXP6	W1EXP6_ECOLX	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease component 1		unreviewed
W1F4Y9	W1F4Y9_ECOLX	DNA-binding protein HU-beta		unreviewed
W1F591	W1F591_ECOLX	Uncharacterized protein		unreviewed
W1F030	W1F030_ECOLX	Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK)	glpK	unreviewed
W1F869	W1F869_ECOLX	ORF25		unreviewed
W1EUQ0	W1EUQ0_ECOLX	FAD assembly factor SdhE		unreviewed
W1ETL1	W1ETL1_ECOLX	Uncharacterized protein		unreviewed
W1EVN4	W1EVN4_ECOLX	Methyl-accepting chemotaxis protein		unreviewed
W1EZJ8	W1EZJ8_ECOLX	Formate-dependent nitrite reductase complex subunit		unreviewed
W1F3C7	W1F3C7_ECOLX	Xanthine/uracil/thiamine/ascorbate permease family protein		unreviewed
W1EVQ3	W1EVQ3_ECOLX	EIII-Fru (Fructose-specific phosphotransferase enzyme IIA component) (Multiphosphoryl transfer protein) (PTS system fructose-specific EIIA component) (Phosphocarrier protein HPr)		unreviewed
W1F2Y7	W1F2Y7_ECOLX	4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid carrier) aminotransferase		unreviewed
W1EZN9	W1EZN9_ECOLX	Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)		unreviewed
W1F173	W1F173_ECOLX	Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF		unreviewed
W1EWS3	W1EWS3_ECOLX	Uncharacterized GST-like protein yncG		unreviewed
W1EXM2	W1EXM2_ECOLX	Propionate--CoA ligase (EC 6.2.1.17)		unreviewed
W1F1N4	W1F1N4_ECOLX	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)	pdxB	unreviewed
W1F6M2	W1F6M2_ECOLX	Uncharacterized protein		unreviewed
W1F2A3	W1F2A3_ECOLX	Endonuclease III (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase)	nth	unreviewed
W1EZ24	W1EZ24_ECOLX	ADP-heptose--lipooligosaccharide heptosyltransferase II (EC 2.4.1.-)		unreviewed
W1EVK2	W1EVK2_ECOLX	ATP-dependent RNA helicase DeaD (EC 3.6.4.13) (Cold-shock DEAD box protein A)	deaD	unreviewed
W1F3B8	W1F3B8_ECOLX	Di/tripeptide permease YbgH		unreviewed
W1EV74	W1EV74_ECOLX	Hydroxyaromatic non-oxidative decarboxylase protein C (EC 4.1.1.-)		unreviewed
W1ETD6	W1ETD6_ECOLX	Protein CopB		unreviewed
W1F385	W1F385_ECOLX	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (EC 3.6.1.40) (Guanosine pentaphosphate phosphohydrolase) (pppGpp-5'-phosphohydrolase)	gppA	unreviewed
W1F2W4	W1F2W4_ECOLX	Uncharacterized protein		unreviewed
W1EZP2	W1EZP2_ECOLX	Transcriptional regulator, GntR family		unreviewed
W1ET56	W1ET56_ECOLX	Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)		unreviewed
W1F065	W1F065_ECOLX	Phosphohistidine phosphatase SixA		unreviewed
W1F6J6	W1F6J6_ECOLX	DUF1456 domain-containing protein		unreviewed
W1ERU8	W1ERU8_ECOLX	Mobile element protein		unreviewed
W1EX93	W1EX93_ECOLX	Respiratory nitrate reductase beta chain (EC 1.7.99.4)		unreviewed
W1ESK4	W1ESK4_ECOLX	Uncharacterized protein		unreviewed
W1F812	W1F812_ECOLX	Flagellar hook-associated protein FlgL		unreviewed
W1F366	W1F366_ECOLX	Uncharacterized protein		unreviewed
W1F0B6	W1F0B6_ECOLX	EAL domain-containing protein		unreviewed
W1EUL2	W1EUL2_ECOLX	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	msrB	unreviewed
W1F8D9	W1F8D9_ECOLX	Putative adhesion and penetration protein		unreviewed
W1EVC3	W1EVC3_ECOLX	PTS system, fructose-specific IIB component / PTS system, fructose-specific IIC component (EC 2.7.1.69)		unreviewed
W1EVM9	W1EVM9_ECOLX	Putative dehydrogenase		unreviewed
W1EWF5	W1EWF5_ECOLX	COG2199: FOG: GGDEF domain		unreviewed
W1ESU7	W1ESU7_ECOLX	Uncharacterized protein		unreviewed
W1F372	W1F372_ECOLX	DNA-binding transcriptional activator of the allD operon		unreviewed
W1ET74	W1ET74_ECOLX	Putative exported protein		unreviewed
W1F612	W1F612_ECOLX	tRNA:Cm32/Um32 methyltransferase		unreviewed
W1EW28	W1EW28_ECOLX	Putative GTP-binding protein YdgA		unreviewed
W1F3F0	W1F3F0_ECOLX	30S ribosomal protein S8	rpsH	unreviewed
W1FB67	W1FB67_ECOLX	Putative ThuR, regulatory protein for trehalosemaltose transport		unreviewed
W1ET88	W1ET88_ECOLX	Hypothetical Zinc-finger containing protein		unreviewed
W1ET14	W1ET14_ECOLX	Tol-Pal system protein TolR	tolR	unreviewed
W1EYH3	W1EYH3_ECOLX	CRISPR-associated protein, Cse2 family		unreviewed
W1F4N5	W1F4N5_ECOLX	Terminase A protein (PACase A protein) (DNA packaging A protein)		unreviewed
W1ETP2	W1ETP2_ECOLX	Putative transposase, YhgA family protein		unreviewed
W1F2F8	W1F2F8_ECOLX	Predicted sugar ABC transport system, periplasmic binding protein YphF		unreviewed
W1EUF2	W1EUF2_ECOLX	Phosphatase NagD predicted to act in N-acetylglucosamine utilization subsystem		unreviewed
W1EU09	W1EU09_ECOLX	Uncharacterized protein ImpI/VasC		unreviewed
W1EUI6	W1EUI6_ECOLX	Arginine ABC transporter, permease protein ArtM		unreviewed
W1F6K0	W1F6K0_ECOLX	Protein AraJ		unreviewed
W1EY48	W1EY48_ECOLX	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)		unreviewed
W1EV27	W1EV27_ECOLX	Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)		unreviewed
W1FA40	W1FA40_ECOLX	DNA-directed RNA polymerase (EC 2.7.7.6)		unreviewed
W1F3V9	W1F3V9_ECOLX	Periplasmic fimbrial chaperone StfD		unreviewed
W1F9I6	W1F9I6_ECOLX	Glutaredoxin 2		unreviewed
W1EU59	W1EU59_ECOLX	FxsA protein		unreviewed
W1ETM5	W1ETM5_ECOLX	33 kDa chaperonin (Heat shock protein 33) (HSP33)		unreviewed
W1EZV4	W1EZV4_ECOLX	Uncharacterized protein		unreviewed
W1EY16	W1EY16_ECOLX	Glycerol uptake facilitator protein		unreviewed
W1F5L6	W1F5L6_ECOLX	Core protein		unreviewed
W1EZG9	W1EZG9_ECOLX	Putative sugar isomerase involved in processing of exogenous sialic acid		unreviewed
W1ESY0	W1ESY0_ECOLX	COG2363		unreviewed
W1F331	W1F331_ECOLX	Uncharacterized protein ylaB		unreviewed
W1EWT5	W1EWT5_ECOLX	Putative PTS enzyme II		unreviewed
W1F8A8	W1F8A8_ECOLX	Heme exporter protein D		unreviewed
W1EWA3	W1EWA3_ECOLX	Flagellar assembly protein FliH		unreviewed
W1EV17	W1EV17_ECOLX	Cell division protein ZipA		unreviewed
W1F114	W1F114_ECOLX	Prevent host death protein, Phd antitoxin		unreviewed
W1EU53	W1EU53_ECOLX	Ethidium bromide-methyl viologen resistance protein EmrE		unreviewed
W1F5R3	W1F5R3_ECOLX	Protein ViaA (VWA domain protein interacting with AAA ATPase)	viaA	unreviewed
W1EY30	W1EY30_ECOLX	2-keto-3-deoxygluconate permease (KDG permease)		unreviewed
W1ETR1	W1ETR1_ECOLX	SOS-response repressor and protease LexA (EC 3.4.21.88)		unreviewed
W1EY31	W1EY31_ECOLX	Uncharacterized protein YohL		unreviewed
W1F605	W1F605_ECOLX	Uncharacterized protein		unreviewed
W1F6L4	W1F6L4_ECOLX	PG_binding_3 domain-containing protein		unreviewed
W1ESF0	W1ESF0_ECOLX	Uncharacterized protein		unreviewed
W1EUV7	W1EUV7_ECOLX	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ	unreviewed
W1F211	W1F211_ECOLX	Uncharacterized protein		unreviewed
W1F0L4	W1F0L4_ECOLX	Uncharacterized protein		unreviewed
W1ET50	W1ET50_ECOLX	Selenoprotein O and cysteine-containing homologs		unreviewed
W1EWA4	W1EWA4_ECOLX	Ornithine decarboxylase (EC 4.1.1.17)		unreviewed
W1ESL6	W1ESL6_ECOLX	Conserved ATP-binding protein YghS		unreviewed
W1F5D0	W1F5D0_ECOLX	Type 1 fimbrae adaptor subunit FimF		unreviewed
W1EZI7	W1EZI7_ECOLX	Glucuronide transport protein YihO		unreviewed
W1F227	W1F227_ECOLX	Ion-translocating oxidoreductase complex subunit B (EC 7.-.-.-) (Rsx electron transport complex subunit B)	rsxB	unreviewed
W1EX35	W1EX35_ECOLX	Probable membrane protein YPO2654		unreviewed
W1F6B3	W1F6B3_ECOLX	Relaxosome protein TraY		unreviewed
W1F666	W1F666_ECOLX	IncF plasmid conjugative transfer protein TrbF		unreviewed
W1EZH8	W1EZH8_ECOLX	Uncharacterized protein		unreviewed
W1F7D6	W1F7D6_ECOLX	Propanediol diffusion facilitator		unreviewed
W1EYW2	W1EYW2_ECOLX	Alpha-fimbriae tip adhesin		unreviewed
W1ER98	W1ER98_ECOLX	Selenoprotein O and cysteine-containing homologs		unreviewed
W1EV41	W1EV41_ECOLX	Uncharacterized protein		unreviewed
W1EWI3	W1EWI3_ECOLX	Putative inner membrane protein		unreviewed
W1EZZ7	W1EZZ7_ECOLX	Uncharacterized protein		unreviewed
W1F706	W1F706_ECOLX	Putative transport protein		unreviewed
W1F361	W1F361_ECOLX	KilA		unreviewed
W1F0Z8	W1F0Z8_ECOLX	CII		unreviewed
W1F6X7	W1F6X7_ECOLX	TrfA		unreviewed
W1F203	W1F203_ECOLX	Glucosamine_iso domain-containing protein		unreviewed
W1F3U5	W1F3U5_ECOLX	Mobile element protein		unreviewed
W1EUN1	W1EUN1_ECOLX	UPF0410 protein YeaQ		unreviewed
W1F2L0	W1F2L0_ECOLX	IncI1 plasmid conjugative transfer NusG-type transcription antiterminator TraB		unreviewed
W1ES94	W1ES94_ECOLX	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)		unreviewed
W1EUE1	W1EUE1_ECOLX	Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.269)	lnt	unreviewed
W1EX42	W1EX42_ECOLX	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	pyrE	unreviewed
W1F5U3	W1F5U3_ECOLX	Putative outer membrane protein		unreviewed
W1EUW2	W1EUW2_ECOLX	Thioredoxin peroxidase		unreviewed
W1EVC1	W1EVC1_ECOLX	DNA polymerase III subunit delta (EC 2.7.7.7)		unreviewed
W1F2C5	W1F2C5_ECOLX	AFOR_C domain-containing protein		unreviewed
W1F2W1	W1F2W1_ECOLX	Uncharacterized protein		unreviewed
W1F5X8	W1F5X8_ECOLX	Metal-dependent hydrolase involved in phosphonate metabolism		unreviewed
W1EZL9	W1EZL9_ECOLX	PhnI protein		unreviewed
W1F2Y8	W1F2Y8_ECOLX	Ammonium transporter		unreviewed
W1F696	W1F696_ECOLX	Uncharacterized protein		unreviewed
W1F795	W1F795_ECOLX	CHASE7 domain-containing protein		unreviewed
W1F6T3	W1F6T3_ECOLX	Uncharacterized protein		unreviewed
W1F2X9	W1F2X9_ECOLX	3'-phosphatase, 5'-polynucleotide kinase, phage-associated		unreviewed
W1EUT8	W1EUT8_ECOLX	Putative exported protein		unreviewed
W1F4N6	W1F4N6_ECOLX	Bcr/CflA family efflux transporter		unreviewed
W1EWF3	W1EWF3_ECOLX	Iron-sulfur cluster insertion protein ErpA	erpA	unreviewed
W1EV10	W1EV10_ECOLX	Putative amino acid/amine transport protein		unreviewed
W1EZB2	W1EZB2_ECOLX	Uncharacterized protein		unreviewed
W1EVN2	W1EVN2_ECOLX	Inner membrane protein YrbG, predicted calcium/sodium:proton antiporter		unreviewed
W1EWY5	W1EWY5_ECOLX	UDP-galactose:(Galactosyl) LPS alpha1,2-galactosyltransferase WaaW (EC 2.4.1.-)		unreviewed
W1F9Q1	W1F9Q1_ECOLX	Uncharacterized protein		unreviewed
W1F1Q2	W1F1Q2_ECOLX	GGDEF domain-containing protein		unreviewed
W1F4Q3	W1F4Q3_ECOLX	Uncharacterized protein		unreviewed
W1EUH1	W1EUH1_ECOLX	30S ribosomal protein S21	rpsU	unreviewed
W1F2E6	W1F2E6_ECOLX	Putative metal chaperone, involved in Zn homeostasis, GTPase of COG0523 family		unreviewed
W1F9V0	W1F9V0_ECOLX	Topoisomerase IV subunit B (EC 5.99.1.-)		unreviewed
W1ESM0	W1ESM0_ECOLX	Glutathionylspermidine synthase / Glutathionylspermidine amidohydrolase (EC 3.5.1.78) (EC 6.3.1.8)		unreviewed
W1EZG0	W1EZG0_ECOLX	AidA-I adhesin-like protein		unreviewed
W1EVU8	W1EVU8_ECOLX	UPF0257 lipoprotein YnfC	ynfC	unreviewed
W1F2R9	W1F2R9_ECOLX	DarA		unreviewed
W1EQG7	W1EQG7_ECOLX	Probable intracellular septation protein A	yciB	unreviewed
W1F750	W1F750_ECOLX	Uncharacterized protein		unreviewed
W1F715	W1F715_ECOLX	Type 1 fimbriae anchoring protein FimD		unreviewed
W1EUU9	W1EUU9_ECOLX	Uncharacterized protein		unreviewed
W1EYW4	W1EYW4_ECOLX	COG4095: Uncharacterized conserved protein		unreviewed
W1EUQ9	W1EUQ9_ECOLX	Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)		unreviewed
W1EYX3	W1EYX3_ECOLX	Glutathione S-transferase, omega (EC 2.5.1.18)		unreviewed
W1F1T1	W1F1T1_ECOLX	Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	rhaD	unreviewed
W1F4W9	W1F4W9_ECOLX	UpfB		unreviewed
W1EZ59	W1EZ59_ECOLX	Putative exported protein		unreviewed
W1ET91	W1ET91_ECOLX	Uncharacterized protein		unreviewed
W1F7M9	W1F7M9_ECOLX	Succinylarginine dihydrolase (EC 3.5.3.23)		unreviewed
W1EQP4	W1EQP4_ECOLX	Uncharacterized protein		unreviewed
W1F885	W1F885_ECOLX	Putative prophage membrane protein		unreviewed
W1FAT7	W1FAT7_ECOLX	MFS domain-containing protein		unreviewed
W1F872	W1F872_ECOLX	Putrescine-binding periplasmic protein		unreviewed
W1F511	W1F511_ECOLX	Cyclic-guanylate-specific phosphodiesterase (EC 3.1.4.52)		unreviewed
W1EVV1	W1EVV1_ECOLX	Phage tail length tape-measure protein 1		unreviewed
W1EYX8	W1EYX8_ECOLX	Bdm protein		unreviewed
W1F1M6	W1F1M6_ECOLX	Methionine ABC transporter permease protein		unreviewed
W1EV57	W1EV57_ECOLX	Ethanolamine utilization protein EutJ		unreviewed
W1F9N1	W1F9N1_ECOLX	Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase)	mltG	unreviewed
W1F9C4	W1F9C4_ECOLX	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)		unreviewed
W1F3C4	W1F3C4_ECOLX	Threonylcarbamoyl-AMP synthase (TC-AMP synthase) (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaC) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaC)	tsaC	unreviewed
W1F5N7	W1F5N7_ECOLX	Phosphate-binding protein PstS		unreviewed
W1EXJ9	W1EXJ9_ECOLX	Putative periplasmic protein		unreviewed
W1F5D6	W1F5D6_ECOLX	Nucleoside-diphosphate-sugar epimerases		unreviewed
W1EXN1	W1EXN1_ECOLX	PhnJ protein		unreviewed
W1EW31	W1EW31_ECOLX	L-arabinose transport system permease protein (TC 3.A.1.2.2)		unreviewed
W1EWB6	W1EWB6_ECOLX	CFA/I fimbrial minor adhesin		unreviewed
W1F479	W1F479_ECOLX	Manganese ABC transporter, periplasmic-binding protein SitA		unreviewed
W1F0X3	W1F0X3_ECOLX	Uncharacterized protein		unreviewed
W1F4M1	W1F4M1_ECOLX	Uncharacterized protein		unreviewed
W1F7X6	W1F7X6_ECOLX	Basal-body rod modification protein FlgD		unreviewed
W1F018	W1F018_ECOLX	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase (EC 6.3.2.45) (Murein peptide ligase) (UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase)	mpl	unreviewed
W1F2L2	W1F2L2_ECOLX	4Fe-4S ferredoxin, iron-sulfur binding		unreviewed
W1F2S1	W1F2S1_ECOLX	Uncharacterized protein		unreviewed
W1F830	W1F830_ECOLX	L,D-transpeptidase YcfS		unreviewed
W1EU64	W1EU64_ECOLX	Putative fimbrial-like protein		unreviewed
W1EY72	W1EY72_ECOLX	Transcriptional regulator, TetR family		unreviewed
W1F2K8	W1F2K8_ECOLX	Phage protein		unreviewed
W1F4T1	W1F4T1_ECOLX	Putative DNA damage-inducible protein		unreviewed
W1F1K4	W1F1K4_ECOLX	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)		unreviewed
W1F326	W1F326_ECOLX	Sec-independent protein translocase protein TatB	tatB	unreviewed
W1F6W4	W1F6W4_ECOLX	FMN reductase (EC 1.5.1.-)		unreviewed
W1EUX2	W1EUX2_ECOLX	Hydrogenase-4 component F (EC 1.-.-.-)		unreviewed
W1F017	W1F017_ECOLX	Uncharacterized protein		unreviewed
W1F668	W1F668_ECOLX	Uncharacterized protein		unreviewed
W1EVJ9	W1EVJ9_ECOLX	Programmed cell death antitoxin PemI		unreviewed
W1EZ39	W1EZ39_ECOLX	Putative oxidoreductase subunit		unreviewed
W1EVL9	W1EVL9_ECOLX	Permease of the drug/metabolite transporter (DMT) superfamily		unreviewed
W1EU96	W1EU96_ECOLX	Uncharacterized protein		unreviewed
W1F687	W1F687_ECOLX	Endo-type membrane-bound lytic murein transglycosylase A (EC 4.2.2.n2) (Peptidoglycan lytic endotransglycosylase)	emtA	unreviewed
W1EV25	W1EV25_ECOLX	Mu-like prophage FluMu protein GP38		unreviewed
W1EQN0	W1EQN0_ECOLX	Uncharacterized protein		unreviewed
W1F3H8	W1F3H8_ECOLX	Putative mannosyl-3-phosphoglycerate phosphatase (EC 3.1.3.70)		unreviewed
W1EVR1	W1EVR1_ECOLX	Transcriptional activator of cad operon		unreviewed
W1F2H8	W1F2H8_ECOLX	GST-loxP-cre recombinase fusion protein		unreviewed
W1F6K4	W1F6K4_ECOLX	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)		unreviewed
W1ESR6	W1ESR6_ECOLX	Mannitol permease IIC component (EC 2.7.1.197) (Mannitol-specific phosphotransferase enzyme IIB component) (PTS system mannitol-specific EIIB component) (PTS system mannitol-specific EIIC component)		unreviewed
W1EVZ8	W1EVZ8_ECOLX	UPF0060 membrane protein YnfA	ynfA	unreviewed
W1ER77	W1ER77_ECOLX	Zinc-type alcohol dehydrogenase YcjQ		unreviewed
W1ETP4	W1ETP4_ECOLX	HTH-type transcriptional regulator gadX		unreviewed
W1EW62	W1EW62_ECOLX	Flagellar hook-associated protein FliD		unreviewed
W1F4A8	W1F4A8_ECOLX	Uncharacterized protein		unreviewed
W1F303	W1F303_ECOLX	Acriflavine resistance protein A (AcrA)		unreviewed
W1ERC8	W1ERC8_ECOLX	Uncharacterized protein		unreviewed
W1F0R1	W1F0R1_ECOLX	Mobile element protein		unreviewed
W1F7P7	W1F7P7_ECOLX	Transcriptional repressor for pyruvate dehydrogenase complex		unreviewed
W1F599	W1F599_ECOLX	HigA protein (Antitoxin to HigB)		unreviewed
W1EWC0	W1EWC0_ECOLX	Uncharacterized protein		unreviewed
W1EVF7	W1EVF7_ECOLX	Multidrug transporter MdtC		unreviewed
W1EWL9	W1EWL9_ECOLX	Protein Syd	syd	unreviewed
W1EXR4	W1EXR4_ECOLX	Uncharacterized protein		unreviewed
W1F527	W1F527_ECOLX	Uncharacterized protein		unreviewed
W1F3F6	W1F3F6_ECOLX	Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)		unreviewed
W1EZN4	W1EZN4_ECOLX	OsmC/Ohr family protein		unreviewed
W1F7L4	W1F7L4_ECOLX	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)		unreviewed
W1F1K6	W1F1K6_ECOLX	Uncharacterized protein		unreviewed
W1EWX8	W1EWX8_ECOLX	Uncharacterized protein		unreviewed
W1EZV8	W1EZV8_ECOLX	Alpha-glucosyltransferase YihQ		unreviewed
W1F6N6	W1F6N6_ECOLX	Ubiquinone biosynthesis accessory factor UbiT	ubiT	unreviewed
W1EUJ7	W1EUJ7_ECOLX	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)		unreviewed
W1EV05	W1EV05_ECOLX	Putative two-component response regulator and GGDEF family protein YeaJ		unreviewed
W1F0L0	W1F0L0_ECOLX	Transposase		unreviewed
W1ES64	W1ES64_ECOLX	L-arabinose-binding periplasmic protein (ABP)		unreviewed
W1F3S7	W1F3S7_ECOLX	Mannitol-1-phosphate 5-dehydrogenase (EC 1.1.1.17)	mtlD	unreviewed
W1F4E5	W1F4E5_ECOLX	Mobile element protein		unreviewed
W1F647	W1F647_ECOLX	Copper efflux regulator (Copper export regulator) (HTH-type transcriptional regulator CueR)		unreviewed
W1EX70	W1EX70_ECOLX	Uncharacterized protein		unreviewed
W1F9P9	W1F9P9_ECOLX	L,D-transpeptidase YcfS		unreviewed
W1EWV3	W1EWV3_ECOLX	Uncharacterized protein		unreviewed
W1F2C2	W1F2C2_ECOLX	Manganese ABC transporter, inner membrane permease protein SitC		unreviewed
W1F6P6	W1F6P6_ECOLX	Uncharacterized protein		unreviewed
W1EWV8	W1EWV8_ECOLX	Uncharacterized protein		unreviewed
W1F841	W1F841_ECOLX	Ribulokinase (EC 2.7.1.16)	araB	unreviewed
W1EY93	W1EY93_ECOLX	Pyruvate dehydrogenase [ubiquinone] (EC 1.2.5.1) (Pyruvate oxidase) (POX) (Pyruvate:ubiquinone-8 oxidoreductase)	poxB	unreviewed
W1EXM1	W1EXM1_ECOLX	Uncharacterized protein YtcA		unreviewed
W1FAA5	W1FAA5_ECOLX	COG1167: Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs		unreviewed
W1F587	W1F587_ECOLX	Potassium uptake protein TrkH		unreviewed
W1F7P4	W1F7P4_ECOLX	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)		unreviewed
W1F362	W1F362_ECOLX	Pyruvate formate-lyase (EC 2.3.1.54)		unreviewed
W1EVE4	W1EVE4_ECOLX	Type IV pilus biogenesis protein PilO		unreviewed
W1F6E8	W1F6E8_ECOLX	Thiamine-binding periplasmic protein		unreviewed
W1F973	W1F973_ECOLX	Putative radC-like protein YeeS		unreviewed
W1F0Q3	W1F0Q3_ECOLX	Uncharacterized protein		unreviewed
W1EW39	W1EW39_ECOLX	Uncharacterized protein		unreviewed
W1EXC0	W1EXC0_ECOLX	Glyoxalase		unreviewed
W1EUP2	W1EUP2_ECOLX	Uncharacterized fimbrial-like protein ygiL		unreviewed
W1ERJ3	W1ERJ3_ECOLX	EAL domain-containing protein		unreviewed
W1F6W7	W1F6W7_ECOLX	Colanic acid biosynthsis UDP-glucose lipid carrier transferase WcaJ		unreviewed
W1F2J1	W1F2J1_ECOLX	Phage protein		unreviewed
